age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,deposit,Target
30.0,admin,single,5.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,services,single,3.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
38.0,admin,divorced,5.0,no,yes,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,1.0
35.0,admin,single,5.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,admin,married,5.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
43.0,technician,married,4.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
33.0,admin,single,5.0,no,no,no,cellular,nov,thu,6.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
57.0,admin,divorced,5.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
29.0,admin,single,5.0,no,yes,no,cellular,nov,thu,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
33.0,admin,single,5.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
36.0,self-employed,married,2.0,no,yes,yes,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,admin,single,5.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
29.0,technician,single,5.0,no,yes,yes,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
36.0,self-employed,married,2.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
39.0,services,married,3.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
47.0,admin,married,3.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
55.0,unemployed,married,5.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
55.0,blue-collar,divorced,2.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
55.0,blue-collar,divorced,2.0,no,yes,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
54.0,management,married,5.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
29.0,blue-collar,married,4.0,no,yes,yes,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,services,divorced,3.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,services,single,3.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
29.0,admin,single,5.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,admin,single,5.0,no,no,yes,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,admin,married,3.0,no,no,no,cellular,nov,thu,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
37.0,unemployed,single,5.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
55.0,management,divorced,5.0,no,no,no,cellular,nov,thu,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
38.0,blue-collar,divorced,2.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
46.0,management,single,5.0,no,no,yes,cellular,nov,thu,8.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,services,married,3.0,no,yes,yes,cellular,nov,thu,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
32.0,technician,single,5.0,no,no,yes,telephone,nov,thu,7.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
41.0,services,married,4.0,no,no,yes,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
32.0,admin,single,5.0,no,no,yes,cellular,nov,thu,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
42.0,technician,married,5.0,no,no,no,telephone,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,admin,married,5.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,management,single,3.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,1.0
39.0,blue-collar,married,2.0,no,yes,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,technician,married,2.0,no,yes,yes,cellular,nov,thu,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,blue-collar,married,2.0,no,yes,no,cellular,nov,thu,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
35.0,blue-collar,divorced,2.0,no,no,no,cellular,nov,thu,4.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
34.0,admin,divorced,5.0,no,no,no,cellular,nov,thu,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,1,1.0
30.0,technician,single,5.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
36.0,technician,married,3.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
29.0,admin,single,3.0,no,yes,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
41.0,blue-collar,married,2.0,no,yes,no,telephone,nov,thu,6.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
33.0,management,single,5.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,1.0
52.0,blue-collar,married,2.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
38.0,management,divorced,3.0,no,yes,no,telephone,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
33.0,admin,single,5.0,no,yes,yes,cellular,nov,thu,4.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,blue-collar,single,3.0,no,no,no,cellular,nov,thu,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
49.0,management,divorced,2.0,no,no,no,telephone,nov,thu,6.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
34.0,admin,married,3.0,no,no,no,cellular,nov,thu,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,1.0
35.0,admin,single,5.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,1.0
31.0,blue-collar,married,2.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
55.0,admin,married,2.0,no,yes,yes,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
45.0,unemployed,married,2.0,no,no,no,telephone,nov,thu,9.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
54.0,entrepreneur,divorced,5.0,no,yes,yes,telephone,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
41.0,admin,divorced,5.0,no,no,no,telephone,nov,thu,4.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
52.0,admin,married,5.0,no,yes,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
42.0,services,married,2.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
59.0,blue-collar,married,2.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
29.0,services,single,4.0,no,yes,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
51.0,admin,divorced,5.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
48.0,admin,married,5.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
29.0,self-employed,married,5.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
32.0,blue-collar,single,2.0,no,no,no,cellular,nov,thu,5.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
48.0,entrepreneur,divorced,5.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
33.0,admin,single,5.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,management,single,5.0,no,no,no,telephone,nov,thu,5.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,technician,single,5.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,blue-collar,single,2.0,no,yes,no,cellular,nov,thu,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
58.0,admin,divorced,5.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
41.0,services,single,2.0,no,no,no,cellular,nov,thu,5.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,admin,single,5.0,no,yes,no,cellular,nov,thu,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
36.0,management,married,5.0,no,no,no,cellular,nov,thu,2.0,Yes,1.0,success,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,services,married,3.0,no,yes,no,telephone,nov,thu,7.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
34.0,technician,married,3.0,no,yes,yes,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
37.0,unemployed,single,5.0,no,yes,no,telephone,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
51.0,self-employed,married,5.0,no,yes,yes,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
36.0,admin,divorced,5.0,no,no,yes,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,services,single,3.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,1.0
36.0,admin,single,3.0,no,no,no,cellular,nov,thu,5.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
45.0,technician,divorced,5.0,no,yes,no,cellular,nov,thu,4.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,services,married,2.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
46.0,blue-collar,single,2.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
38.0,admin,single,3.0,no,yes,yes,cellular,nov,thu,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
32.0,services,married,2.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
33.0,admin,married,5.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,services,married,3.0,no,no,no,cellular,nov,thu,5.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
32.0,admin,married,5.0,no,no,no,cellular,nov,thu,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
38.0,blue-collar,married,2.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
45.0,blue-collar,married,2.0,no,yes,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
39.0,admin,married,5.0,no,yes,no,telephone,nov,thu,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
42.0,management,married,3.0,no,yes,yes,cellular,nov,thu,3.0,Never,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
36.0,services,single,3.0,no,yes,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
34.0,self-employed,single,2.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
33.0,admin,married,5.0,no,no,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
39.0,blue-collar,married,2.0,no,yes,no,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
31.0,entrepreneur,single,5.0,no,no,no,cellular,nov,thu,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0
30.0,blue-collar,married,3.0,no,yes,yes,cellular,nov,thu,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,1.0
42.0,technician,married,4.0,no,no,no,cellular,nov,fri,6.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
29.0,management,married,5.0,no,no,no,cellular,nov,fri,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
35.0,admin,single,3.0,no,yes,no,cellular,nov,fri,3.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
42.0,technician,single,4.0,no,yes,no,cellular,nov,fri,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
56.0,admin,divorced,5.0,no,no,no,cellular,nov,fri,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
42.0,blue-collar,single,4.0,no,no,no,cellular,nov,fri,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
31.0,technician,married,5.0,no,no,no,cellular,nov,fri,5.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
51.0,admin,married,5.0,no,yes,no,cellular,nov,fri,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
42.0,management,married,2.0,no,yes,yes,cellular,nov,fri,6.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
54.0,retired,divorced,5.0,no,no,yes,cellular,nov,fri,6.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
44.0,blue-collar,married,2.0,no,yes,no,cellular,nov,fri,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
37.0,blue-collar,married,2.0,no,yes,yes,cellular,nov,fri,3.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
45.0,admin,divorced,5.0,no,yes,yes,cellular,nov,fri,9.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
33.0,admin,married,5.0,no,yes,no,cellular,nov,fri,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
58.0,retired,divorced,4.0,no,no,no,cellular,nov,fri,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
46.0,admin,single,3.0,no,yes,yes,cellular,nov,fri,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
50.0,management,divorced,5.0,no,yes,no,cellular,nov,fri,11.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
44.0,admin,married,5.0,no,yes,no,cellular,nov,fri,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
31.0,unemployed,single,2.0,no,yes,no,telephone,nov,fri,9.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
32.0,admin,married,5.0,no,yes,no,telephone,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
40.0,technician,single,5.0,no,no,no,cellular,nov,fri,4.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
38.0,admin,divorced,2.0,no,no,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
33.0,admin,single,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
47.0,technician,married,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
33.0,technician,single,5.0,no,no,no,telephone,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
58.0,admin,married,3.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
31.0,admin,married,5.0,no,yes,no,cellular,nov,fri,5.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
48.0,management,married,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
32.0,admin,single,5.0,no,no,no,cellular,nov,fri,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
49.0,management,married,5.0,no,no,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
45.0,admin,divorced,4.0,no,yes,no,cellular,nov,fri,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
54.0,admin,married,3.0,no,yes,no,cellular,nov,fri,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
30.0,blue-collar,married,2.0,no,yes,no,cellular,nov,fri,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
32.0,self-employed,married,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
57.0,management,married,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
50.0,blue-collar,divorced,4.0,no,yes,yes,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
53.0,self-employed,married,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
38.0,admin,divorced,2.0,no,no,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
29.0,self-employed,married,5.0,no,yes,yes,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,1.0
57.0,management,married,5.0,no,no,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
58.0,retired,married,4.0,no,no,no,cellular,nov,fri,1.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
49.0,management,married,5.0,no,yes,no,cellular,nov,fri,1.0,Yes,1.0,success,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
37.0,admin,married,5.0,no,yes,yes,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
57.0,housemaid,married,2.0,no,yes,yes,cellular,nov,fri,1.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
36.0,admin,married,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
48.0,management,married,5.0,no,no,yes,cellular,nov,fri,1.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,1,1.0
43.0,admin,single,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
30.0,admin,single,3.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
45.0,technician,divorced,2.0,no,no,no,cellular,nov,fri,4.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
40.0,management,married,5.0,no,yes,yes,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
31.0,admin,single,3.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
36.0,admin,married,5.0,no,no,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
29.0,technician,single,5.0,no,yes,no,cellular,nov,fri,1.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
48.0,admin,divorced,3.0,no,no,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
32.0,student,single,4.0,no,yes,yes,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
29.0,services,single,3.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
38.0,admin,divorced,3.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
29.0,services,single,3.0,no,yes,no,cellular,nov,fri,1.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
37.0,services,married,3.0,no,yes,no,cellular,nov,fri,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
42.0,technician,married,5.0,no,yes,no,telephone,nov,fri,7.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
30.0,blue-collar,married,2.0,no,yes,no,cellular,nov,fri,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
55.0,technician,married,4.0,no,no,no,cellular,nov,fri,1.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
56.0,technician,married,4.0,no,yes,no,cellular,nov,fri,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
55.0,technician,married,4.0,no,no,no,cellular,nov,fri,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
31.0,blue-collar,married,2.0,no,no,no,cellular,nov,fri,2.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
53.0,self-employed,married,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,1.0
34.0,admin,married,5.0,no,no,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,1.0
29.0,technician,single,4.0,no,no,no,cellular,nov,fri,1.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,1,1.0
45.0,technician,married,4.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
30.0,services,single,3.0,no,no,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,1.0
37.0,admin,married,4.0,no,no,no,cellular,nov,fri,4.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
45.0,admin,divorced,3.0,no,no,yes,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
30.0,services,single,5.0,no,yes,no,cellular,nov,fri,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
34.0,management,married,5.0,no,yes,no,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
53.0,entrepreneur,married,2.0,no,yes,no,telephone,nov,fri,6.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
45.0,management,married,5.0,no,yes,yes,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
48.0,blue-collar,married,4.0,no,yes,yes,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
49.0,technician,married,2.0,no,yes,no,cellular,nov,fri,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
29.0,admin,single,4.0,no,no,no,telephone,nov,fri,4.0,Never,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
47.0,management,married,5.0,no,no,no,cellular,nov,fri,2.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
32.0,technician,single,4.0,no,yes,no,cellular,nov,fri,3.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
33.0,technician,single,5.0,no,yes,yes,cellular,nov,fri,1.0,Never,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,1.0
